id,symbol,name,categories,additional_notices,country_origin,contract_address,sentiment_votes_up_percentage,sentiment_votes_down_percentage,watchlist_portfolio_users,market_cap_rank,status_updates,last_updated,tickers,total_supply,circulating_supply,developer_data.last_4_weeks_commit_activity_series,genesis_date,coingecko_rank,coingecko_score,developer_score,liquidity_score,block_time_in_minutes,hashing_algorithm
arkham,arkm,Arkham,"['Binance Launchpad', 'Ethereum Ecosystem']",[],Unknown,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,88.89,11.11,4781,358,[],2023-08-10T20:09:53.032Z,"[{'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'MEXC', 'identifier': 'mxc', 'has_trading_incentive': False}, 'last': 0.4154, 'volume': 150573.71, 'converted_last': {'btc': 1.411e-05, 'eth': 0.00022452, 'usd': 0.415181}, 'converted_volume': {'btc': 2.125013, 'eth': 33.806939, 'usd': 62515}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.120077, 'timestamp': '2023-08-10T20:09:38+00:00', 'last_traded_at': '2023-08-10T20:09:38+00:00', 'last_fetch_at': '2023-08-10T20:09:38+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.mexc.com/exchange/ARKM_USDT', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Bitget', 'identifier': 'bitget', 'has_trading_incentive': False}, 'last': 0.41536, 'volume': 1917462.05, 'converted_last': {'btc': 1.411e-05, 'eth': 0.00022445, 'usd': 0.415017}, 'converted_volume': {'btc': 27.395419, 'eth': 435.843, 'usd': 805903}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.149214, 'timestamp': '2023-08-10T20:07:58+00:00', 'last_traded_at': '2023-08-10T20:07:58+00:00', 'last_fetch_at': '2023-08-10T20:07:58+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.bitget.com/spot/ARKMUSDT?type=spot', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Binance', 'identifier': 'binance', 'has_trading_incentive': False}, 'last': 0.4152, 'volume': 14675752, 'converted_last': {'btc': 1.41e-05, 'eth': 0.00022436, 'usd': 0.414779}, 'converted_volume': {'btc': 209.187, 'eth': 3328, 'usd': 6151589}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.048193, 'timestamp': '2023-08-10T20:02:32+00:00', 'last_traded_at': '2023-08-10T20:02:32+00:00', 'last_fetch_at': '2023-08-10T20:02:32+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.binance.com/en/trade/ARKM_USDT?ref=37754157', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'USD', 'market': {'name': 'BTSE', 'identifier': 'btse', 'has_trading_incentive': False}, 'last': 0.4168, 'volume': 423965.83733205375, 'converted_last': {'btc': 1.417e-05, 'eth': 0.00022542, 'usd': 0.4168}, 'converted_volume': {'btc': 6.007122, 'eth': 95.571, 'usd': 176709}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.456402, 'timestamp': '2023-08-10T20:05:02+00:00', 'last_traded_at': '2023-08-10T20:05:02+00:00', 'last_fetch_at': '2023-08-10T20:08:51+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.btse.com/en/trading/ARKM-USD', 'token_info_url': None, 'coin_id': 'arkham'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Bybit', 'identifier': 'bybit_spot', 'has_trading_incentive': False}, 'last': 0.4167, 'volume': 925595.71, 'converted_last': {'btc': 1.416e-05, 'eth': 0.00022522, 'usd': 0.41648}, 'converted_volume': {'btc': 13.20511, 'eth': 210.081, 'usd': 388479}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.10086, 'timestamp': '2023-08-10T20:09:11+00:00', 'last_traded_at': '2023-08-10T20:09:11+00:00', 'last_fetch_at': '2023-08-10T20:09:11+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.bybit.com/trade/spot/ARKM/USDT', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Gate.io', 'identifier': 'gate', 'has_trading_incentive': False}, 'last': 0.41532, 'volume': 323282.94475453, 'converted_last': {'btc': 1.411e-05, 'eth': 0.00022448, 'usd': 0.415101}, 'converted_volume': {'btc': 4.603512, 'eth': 73.237, 'usd': 135430}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.069797, 'timestamp': '2023-08-10T20:09:15+00:00', 'last_traded_at': '2023-08-10T20:09:15+00:00', 'last_fetch_at': '2023-08-10T20:09:15+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://gate.io/trade/ARKM_USDT', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'BitMart', 'identifier': 'bitmart', 'has_trading_incentive': False}, 'last': 0.41518, 'volume': 1659358.06, 'converted_last': {'btc': 1.41e-05, 'eth': 0.00022435, 'usd': 0.414837}, 'converted_volume': {'btc': 23.399841, 'eth': 372.276, 'usd': 688364}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.442361, 'timestamp': '2023-08-10T20:07:17+00:00', 'last_traded_at': '2023-08-10T20:07:17+00:00', 'last_fetch_at': '2023-08-10T20:07:17+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.bitmart.com/trade/en?layout=basic&symbol=ARKM_USDT', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'TRY', 'market': {'name': 'Binance', 'identifier': 'binance', 'has_trading_incentive': False}, 'last': 11.297, 'volume': 2461058, 'converted_last': {'btc': 1.421e-05, 'eth': 0.00022614, 'usd': 0.417992}, 'converted_volume': {'btc': 35.264263, 'eth': 561.04, 'usd': 1037021}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.176991, 'timestamp': '2023-08-10T20:05:15+00:00', 'last_traded_at': '2023-08-10T20:05:15+00:00', 'last_fetch_at': '2023-08-10T20:05:15+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.binance.com/en/trade/ARKM_TRY?ref=37754157', 'token_info_url': None, 'coin_id': 'arkham'}, {'base': 'ARKM', 'target': 'BTC', 'market': {'name': 'Binance', 'identifier': 'binance', 'has_trading_incentive': False}, 'last': 1.411e-05, 'volume': 822816, 'converted_last': {'btc': 1.411e-05, 'eth': 0.00022445, 'usd': 0.414935}, 'converted_volume': {'btc': 11.68215, 'eth': 185.828, 'usd': 343539}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.070972, 'timestamp': '2023-08-10T20:02:33+00:00', 'last_traded_at': '2023-08-10T20:02:33+00:00', 'last_fetch_at': '2023-08-10T20:02:33+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.binance.com/en/trade/ARKM_BTC?ref=37754157', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'bitcoin'}, {'base': 'ARKM', 'target': 'BNB', 'market': {'name': 'Binance', 'identifier': 'binance', 'has_trading_incentive': False}, 'last': 0.0017205, 'volume': 389049, 'converted_last': {'btc': 1.408e-05, 'eth': 0.00022397, 'usd': 0.413837}, 'converted_volume': {'btc': 5.495291, 'eth': 87.42, 'usd': 161530}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.186047, 'timestamp': '2023-08-10T19:57:14+00:00', 'last_traded_at': '2023-08-10T19:57:14+00:00', 'last_fetch_at': '2023-08-10T20:00:13+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.binance.com/en/trade/ARKM_BNB?ref=37754157', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'binancecoin'}, {'base': 'ARKM', 'target': 'TUSD', 'market': {'name': 'Binance', 'identifier': 'binance', 'has_trading_incentive': False}, 'last': 0.4156, 'volume': 639140, 'converted_last': {'btc': 1.412e-05, 'eth': 0.00022459, 'usd': 0.415205}, 'converted_volume': {'btc': 9.106682, 'eth': 144.86, 'usd': 267802}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.144474, 'timestamp': '2023-08-10T20:02:32+00:00', 'last_traded_at': '2023-08-10T20:02:32+00:00', 'last_fetch_at': '2023-08-10T20:02:32+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.binance.com/en/trade/ARKM_TUSD?ref=37754157', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'true-usd'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'LBank', 'identifier': 'lbank', 'has_trading_incentive': False}, 'last': 0.4155, 'volume': 455622.1468, 'converted_last': {'btc': 1.412e-05, 'eth': 0.00022458, 'usd': 0.41525}, 'converted_volume': {'btc': 6.431642, 'eth': 102.325, 'usd': 189197}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.072254, 'timestamp': '2023-08-10T20:08:32+00:00', 'last_traded_at': '2023-08-10T20:08:32+00:00', 'last_fetch_at': '2023-08-10T20:08:32+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.lbank.com/trade/arkm_usdt', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': '0X6E2A43BE0B1D33B726F0CA3B8DE60B3482B8B050', 'target': '0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2', 'market': {'name': 'Uniswap V3 (Ethereum)', 'identifier': 'uniswap_v3', 'has_trading_incentive': False}, 'last': 0.000221294141131039, 'volume': 73130.04167339433, 'converted_last': {'btc': 1.391e-05, 'eth': 0.00022127, 'usd': 0.409167}, 'converted_volume': {'btc': 1.039773, 'eth': 16.541792, 'usd': 30589}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.604946, 'timestamp': '2023-08-10T20:07:20+00:00', 'last_traded_at': '2023-08-10T20:07:20+00:00', 'last_fetch_at': '2023-08-10T20:09:19+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://app.uniswap.org/#/swap?inputCurrency=0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050&outputCurrency=ETH', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'weth'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Bitci TR', 'identifier': 'bitci', 'has_trading_incentive': False}, 'last': 0.4131, 'volume': 1182006, 'converted_last': {'btc': 1.403e-05, 'eth': 0.00022329, 'usd': 0.412851}, 'converted_volume': {'btc': 16.886773, 'eth': 268.663, 'usd': 496751}, 'trust_score': 'green', 'bid_ask_spread_percentage': 1.030681, 'timestamp': '2023-08-10T20:08:50+00:00', 'last_traded_at': '2023-08-10T20:08:50+00:00', 'last_fetch_at': '2023-08-10T20:08:50+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.bitci.com/exchange/advanced/ARKM_USDT', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'TRY', 'market': {'name': 'Bitci TR', 'identifier': 'bitci', 'has_trading_incentive': False}, 'last': 11.242, 'volume': 890895, 'converted_last': {'btc': 1.414e-05, 'eth': 0.00022493, 'usd': 0.415898}, 'converted_volume': {'btc': 12.800624, 'eth': 203.653, 'usd': 376551}, 'trust_score': 'green', 'bid_ask_spread_percentage': 1.196551, 'timestamp': '2023-08-10T20:08:50+00:00', 'last_traded_at': '2023-08-10T20:08:50+00:00', 'last_fetch_at': '2023-08-10T20:08:50+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.bitci.com/exchange/advanced/ARKM_TRY', 'token_info_url': None, 'coin_id': 'arkham'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Toobit', 'identifier': 'toobit', 'has_trading_incentive': False}, 'last': 0.4152, 'volume': 250091, 'converted_last': {'btc': 1.411e-05, 'eth': 0.00022442, 'usd': 0.41495}, 'converted_volume': {'btc': 3.568468, 'eth': 56.773, 'usd': 104972}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.144404, 'timestamp': '2023-08-10T20:08:15+00:00', 'last_traded_at': '2023-08-10T20:08:15+00:00', 'last_fetch_at': '2023-08-10T20:08:15+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.toobit.com/en-US/spot/ARKM_USDT', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'CoinEx', 'identifier': 'coinex', 'has_trading_incentive': False}, 'last': 0.4145, 'volume': 8738.56495023, 'converted_last': {'btc': 1.408e-05, 'eth': 0.00022404, 'usd': 0.41425}, 'converted_volume': {'btc': 0.12462859, 'eth': 1.982798, 'usd': 3666.15}, 'trust_score': 'green', 'bid_ask_spread_percentage': 0.551956, 'timestamp': '2023-08-10T20:08:38+00:00', 'last_traded_at': '2023-08-10T20:08:38+00:00', 'last_fetch_at': '2023-08-10T20:08:38+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.coinex.com/trading?currency=USDT&dest=ARKM#limit', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'PHP', 'market': {'name': 'Coins.ph', 'identifier': 'coinspro', 'has_trading_incentive': False}, 'last': 23.3, 'volume': 9189.1, 'converted_last': {'btc': 1.411e-05, 'eth': 0.00022441, 'usd': 0.414953}, 'converted_volume': {'btc': 0.13140013, 'eth': 2.090491, 'usd': 3865.46}, 'trust_score': 'green', 'bid_ask_spread_percentage': 1.489996, 'timestamp': '2023-08-10T20:07:15+00:00', 'last_traded_at': '2023-08-10T20:07:15+00:00', 'last_fetch_at': '2023-08-10T20:07:15+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://pro.coins.ph/en-ph/trade/ARKM/PHP/', 'token_info_url': None, 'coin_id': 'arkham'}, {'base': 'ARKM', 'target': 'USDT', 'market': {'name': 'Bitforex', 'identifier': 'bitforex', 'has_trading_incentive': False}, 'last': 0.415, 'volume': 104306.0257, 'converted_last': {'btc': 1.41e-05, 'eth': 0.0002243, 'usd': 0.414781}, 'converted_volume': {'btc': 1.47063, 'eth': 23.396328, 'usd': 43264}, 'trust_score': 'yellow', 'bid_ask_spread_percentage': 1.197318, 'timestamp': '2023-08-10T20:09:52+00:00', 'last_traded_at': '2023-08-10T20:09:52+00:00', 'last_fetch_at': '2023-08-10T20:09:52+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.bitforex.com/en/spot/arkm_usdt', 'token_info_url': None, 'coin_id': 'arkham', 'target_coin_id': 'tether'}, {'base': 'ARKM', 'target': 'RUB', 'market': {'name': 'Binance', 'identifier': 'binance', 'has_trading_incentive': False}, 'last': 40.02, 'volume': 17360, 'converted_last': {'btc': 1.398e-05, 'eth': 0.00022242, 'usd': 0.411178}, 'converted_volume': {'btc': 0.2476134, 'eth': 3.938795, 'usd': 7281.61}, 'trust_score': 'yellow', 'bid_ask_spread_percentage': 0.716049, 'timestamp': '2023-08-10T18:55:04+00:00', 'last_traded_at': '2023-08-10T18:55:04+00:00', 'last_fetch_at': '2023-08-10T20:02:33+00:00', 'is_anomaly': False, 'is_stale': False, 'trade_url': 'https://www.binance.com/en/trade/ARKM_RUB?ref=37754157', 'token_info_url': None, 'coin_id': 'arkham'}]",1000000000.0,150000000.0,[],,,,,,,
