market_cap,price,dia,capitalizacion propia
1597363200000,0.02716297790728688,475,253144532
1597449600000,0.028215237875212594,476,262951036
1597536000000,0.029976478250360074,477,279364861
1597622400000,0.030138516485523178,478,280874972
1597708800000,0.02889781731663652,479,269312314
1597795200000,0.02681713414151273,480,249921452
1597881600000,0.02487528208712424,481,231824421
1597968000000,0.02668108439100695,482,248653540
1598054400000,0.024969544902357192,483,232702901
1598140800000,0.026076959470715807,484,243023417
1598227200000,0.025341772052543565,485,236171860
1598313600000,0.02796481640263175,486,260617241
1598400000000,0.025874826740140563,487,241139647
1598486400000,0.02688295025409346,488,250534823
1598572800000,0.025728617923717445,489,239777058
1598659200000,0.02682205413526285,490,249967303
1598745600000,0.027637832315162005,491,257569923
1598832000000,0.02721483040644624,492,253627770
1598918400000,0.0266169818262307,493,248056138
1599004800000,0.025631795897721476,494,238874729
1599091200000,0.023544650333135065,495,219423640
1599177600000,0.01925562637351672,496,179452214
1599264000000,0.019429452735267812,497,181072183
1599350400000,0.018034349080880595,498,168070558
1599436800000,0.01882855047996431,499,175472093
1599523200000,0.018868366159746033,500,175843154
1599609600000,0.018223109863000034,501,169829708
1599696000000,0.020130034007059434,502,187601229
1599782400000,0.02045149976785497,503,190597119
1599868800000,0.021261657302249434,504,198147357
1599955200000,0.020937128779961844,505,195122924
1600041600000,0.019800776846394363,506,184532727
1600128000000,0.020104497200112016,507,187363239
1600214400000,0.02041065754991424,508,190216491
1600300800000,0.019904559985045294,509,185499931
1600387200000,0.020399174228416948,510,190109473
1600473600000,0.021064448271313728,511,196309474
1600560000000,0.02088932487746973,512,194677417
1600646400000,0.02188390296048471,513,203946356
1600732800000,0.018930259872443688,514,176419971
1600819200000,0.019624763562655276,515,182892377
1600905600000,0.01773658144812406,516,165295522
1600992000000,0.01897482216265004,517,176835268
1601078400000,0.01910358815260085,518,178035298
1601164800000,0.018912307088466213,519,176252660
1601251200000,0.01876114739351418,520,174843932
1601337600000,0.01889390977359841,521,176081207
1601424000000,0.01966613261470395,522,183277914
1601510400000,0.020118862215601857,523,187497114
1601596800000,0.01896173940538398,524,176713343
1601683200000,0.018236208087922187,525,169951777
1601769600000,0.018498907016112582,526,172399991
1601856000000,0.018559641824416467,527,172966007
1601942400000,0.018815050937510798,528,175346285
1602028800000,0.017167675962667005,529,159993625
1602115200000,0.01691535874895552,530,157642162
1602201600000,0.01661740608770725,531,154865402
1602288000000,0.017077636356679464,532,159154503
1602374400000,0.017189071485077353,533,160193020
1602460800000,0.01780519158811393,534,165934932
1602547200000,0.017865166467830047,535,166493866
1602633600000,0.0176642332142439,536,164621275
1602720000000,0.017249153828043904,537,160752955
1602806400000,0.01720500997242905,538,160341558
1602892800000,0.01624999824020287,539,151441355
1602979200000,0.016752562281284036,540,156124986
1603065600000,0.016860814391643452,541,157133838
1603152000000,0.016197515260616118,542,150952242
1603238400000,0.015555442484681334,543,144968465
1603324800000,0.0163413856894511,544,152293038
1603411200000,0.017369766844103674,545,161877004
1603497600000,0.017028318195485077,546,158694884
1603584000000,0.01764069315183314,547,164401894
1603670400000,0.01718692026745318,548,160172971
1603756800000,0.016525106405696908,549,154005218
1603843200000,0.015816836802781536,550,147404521
1603929600000,0.015113380122521598,551,140848678
1604016000000,0.013851278967188286,552,129086565
1604102400000,0.013935644337365863,553,129872806
1604188800000,0.013722507259146132,554,127886481
1604275200000,0.014106362426677496,555,131463808
1604361600000,0.013689973803890813,556,127583287
1604448000000,0.012728945604033731,557,118627014
1604534400000,0.012245468014036242,558,114121260
1604620800000,0.013508324962605008,559,125890416
1604707200000,0.015449502738714736,560,143981162
1604793600000,0.014361253645412684,561,133839259
1604880000000,0.01575413029073429,562,146820129
1604966400000,0.015626799960942638,563,145633478
1605052800000,0.017281963591574776,564,161058725
1605139200000,0.016574705007024456,565,154467450
1605225600000,0.015845198572097773,566,147668837
1605312000000,0.016854076011430914,567,157071040
1605398400000,0.016723843060057846,568,155857338
1605484800000,0.01641941789743346,569,153020257
1605571200000,0.016618834011457053,570,154878709
1605657600000,0.01783147331596782,571,166179864
1605744000000,0.017093581834387202,572,159303107
1605830400000,0.017232796049419474,573,160600509
1605916800000,0.01783710069768377,574,166232308
1606003200000,0.019743967079452845,575,184003290
1606089600000,0.01917954814395384,576,178743205
1606176000000,0.02112417119639252,577,196866060
1606262400000,0.021564598581799082,578,200970609
1606348800000,0.021419418287918084,579,199617606
1606435200000,0.017757409286024057,580,165489626
1606521600000,0.01772260706348374,581,165165288
1606608000000,0.01872295504932858,582,174488000
1606694400000,0.018803166704911087,583,175235530
1606780800000,0.019465782110411903,584,181410754
1606867200000,0.018737775886624737,585,174626122
1606953600000,0.019363961077213707,586,180461836
1607040000000,0.020790836291500494,587,193759555
1607126400000,0.018927864806164017,588,176397650
1607212800000,0.01968485964394236,589,183452440
1607299200000,0.019544071026225573,590,182140365
1607385600000,0.01926493478385409,591,179538963
1607472000000,0.017659070697669546,592,164573163
1607558400000,0.018138437219644542,593,169040604
1607644800000,0.01780182433195406,594,165903551
1607731200000,0.017572597936687057,595,163767282
1607817600000,0.01793474600042023,596,167142310
1607904000000,0.01815210988596128,597,169168026
1607990400000,0.018409603042330205,598,171567726
1608076800000,0.01952809043580167,599,181991434
1608163200000,0.019445703319456036,600,181223630
1608249600000,0.01901335334465339,601,177194358
1608336000000,0.02059890901183303,602,191970895
1608422400000,0.0199937848252072,603,186331459
1608508800000,0.01921912051431915,604,179111999
1608595200000,0.018246771486635678,605,170050222
1608681600000,0.018706757202015357,606,174337045
1608768000000,0.015362831029245879,607,143173428
1608854400000,0.016484056990626588,608,153622659
1608940800000,0.01661314535982658,609,154825694
1609027200000,0.019317507809037536,610,180028916
1609113600000,0.018390193903932397,611,171386843
1609200000000,0.01894935853895571,612,176597960
1609286400000,0.0184852785768305,613,172272981
1609372800000,0.018151044672524746,614,169158099
1609459200000,0.017591425479418044,615,163942745
1609545600000,0.017835341356914416,616,166215912
1609632000000,0.019044849046885647,617,177487881
1609718400000,0.0199551095767846,618,185971026
1609804800000,0.02372012318769989,619,221058954
1609891200000,0.02451036926318054,620,228423628
1609977600000,0.03489382416730843,621,325191915
1610064000000,0.033013958608264615,622,307672566
1610150400000,0.0317023682105186,623,295449239
1610236800000,0.03358631445863765,624,313006618
1610323200000,0.03042168693976294,625,283513970
1610409600000,0.026039878633699266,626,242677843
1610496000000,0.026246355851997027,627,244602101
1610582400000,0.030104752926420758,628,280560313
1610668800000,0.03281826324349183,629,305848789
1610755200000,0.03392528639237543,630,316165657
1610841600000,0.03289809501240734,631,306592778
1610928000000,0.03399423639597951,632,316808234
1611014400000,0.03604052637287162,633,335878570
1611100800000,0.032771021419746936,634,305408520
1611187200000,0.03444886651188368,635,321045145
1611273600000,0.028762051460322204,636,268047048
1611360000000,0.031354068334303764,637,292203270
1611446400000,0.034051996581474064,638,317346528
1611532800000,0.033224695828565645,639,309636525
1611619200000,0.03314900499603873,640,308931126
1611705600000,0.04321873274489467,641,402775643
1611792000000,0.04203599655737065,642,391753169
1611878400000,0.038761282788267,643,361234576
1611964800000,0.040275242828928165,644,375343879
1612051200000,0.03972360913524648,645,370202946
1612137600000,0.03819255849804683,646,355934367
1612224000000,0.04075937572029639,647,379855741
1612310400000,0.041027954686022716,648,382358754
1612396800000,0.043991962284252034,649,409981731
1612483200000,0.04723466836465532,650,440202030
1612569600000,0.05542882145256626,651,516567187
1612656000000,0.05227151682155022,652,487142784
1612742400000,0.06721440274262823,653,626402547
1612828800000,0.07177912589690887,654,668943343
1612915200000,0.09872013499405008,655,920019244
1613001600000,0.11668717655466238,656,1087462532
1613088000000,0.12372854280554764,657,1153084327
1613174400000,0.1212949520715051,658,1130404554
1613260800000,0.1112709282742705,659,1036985974
1613347200000,0.10069450352883463,660,938419311
1613433600000,0.10649802140770825,661,992505016
1613520000000,0.1088202124281014,662,1014146603
1613606400000,0.11221766825746009,663,1045809088
1613692800000,0.12324980625448415,664,1148622757
1613779200000,0.15705579011204124,665,1463676578
1613865600000,0.1459451499886792,666,1360131311
1613952000000,0.16154265245380975,667,1505491752
1614038400000,0.15174007396413275,668,1414136925
1614124800000,0.13754087635302362,669,1281807942
1614211200000,0.1599495135153836,670,1490644543
1614297600000,0.17484923330730637,671,1629502021
1614384000000,0.19044745781136815,672,1774869192
1614470400000,0.19950905863378426,673,1859318500
1614556800000,0.2244918074340248,674,2092144455
1614643200000,0.2477236316798054,675,2308652723
1614729600000,0.22932155596233977,676,2137155147
1614816000000,0.22460813965482138,677,2093228610
1614902400000,0.20060999928043455,678,1869578683
1614988800000,0.21516599371593598,679,2005232823
1615075200000,0.21327963753245788,680,1987652985
1615161600000,0.21318008866845287,681,1986725242
1615248000000,0.21748949244830643,682,2026886597
1615334400000,0.2987132778715917,683,2783849153
1615420800000,0.28843710797085426,684,2688080706
1615507200000,0.40904608341418536,685,3812092322
1615593600000,0.4123820626961023,686,3843181877
1615680000000,0.4229744479804992,687,3941897284
1615766400000,0.38549729805844574,688,3592630145
1615852800000,0.393348427963397,689,3665798507
1615939200000,0.3738015332972073,690,3483631827
1616025600000,0.40666339391528494,691,3789886921
1616112000000,0.3932201236700522,692,3664602779
1616198400000,0.4071818289009922,693,3794718459
1616284800000,0.38501006701581214,694,3588089410
1616371200000,0.3809386198400089,695,3550145684
1616457600000,0.3476482140456271,696,3239896777
1616544000000,0.3315024546836521,697,3089426872
1616630400000,0.3252267123005764,698,3030940285
1616716800000,0.3004062144390178,699,2799626423
1616803200000,0.33664651643617843,700,3137366797
1616889600000,0.3329334115584507,701,3102762631
1616976000000,0.3442436009777769,702,3208167591
1617062400000,0.3822931806059165,703,3562769471
1617148800000,0.37007963469856736,704,3448945708
1617235200000,0.35942530576763804,705,3349653019
1617321600000,0.36412617001674663,706,3393462578
1617408000000,0.3825109750617398,707,3564799200
1617494400000,0.3519967958488334,708,3280423251
1617580800000,0.3617382457447867,709,3371208392
1617667200000,0.36934305498029235,710,3442081176
1617753600000,0.37581894247366526,711,3502433009
1617840000000,0.33974236699001703,712,3166218480
1617926400000,0.3559855267951736,713,3317596105
1618012800000,0.36628292102680887,714,3413562353
1618099200000,0.35958265491617325,715,3351119430
1618185600000,0.3676122039318954,716,3425950563
1618272000000,0.35852853360075826,717,3341295579
1618358400000,0.4220019305484066,718,3932833938
1618444800000,0.4124667877124522,719,3843971470
1618531200000,0.4422617061946528,720,4121644291
1618617600000,0.42977220813789685,721,4005248800
1618704000000,0.40621897467877505,722,3785745169
1618790400000,0.3644324357589403,723,3396316812
1618876800000,0.3266754095884679,724,3044441375
1618963200000,0.34098365911793244,725,3177786664
1619049600000,0.35991363307887014,726,3354203970
1619136000000,0.354652042271368,727,3305168738
1619222400000,0.3835693936471935,728,3574663099
1619308800000,0.3563955640759478,729,3321417435
1619395200000,0.3839559156429678,730,3578265279
1619481600000,0.5373764546454659,731,5008063247
1619568000000,0.8315061002083352,732,7749195381
1619654400000,0.7729177976916533,733,7203183508
1619740800000,0.8831175732119276,734,8230186907
1619827200000,0.8261615352020686,735,7699386873
1619913600000,0.7875362529503876,736,7339419750
1620000000000,0.8185651148701645,737,7628592268
1620086400000,0.7966937769104814,738,7424763011
1620172800000,0.7045709299177829,739,6566226988
1620259200000,0.8146377716508518,740,7591991515
1620345600000,0.7579205745479414,741,7063417351
1620432000000,0.7509821453944433,742,6998754875
1620518400000,0.8490095868166898,743,7912318583
1620604800000,0.9703296306074994,744,9042956979
1620691200000,0.8806570303630454,745,8207255954
1620777600000,1.0763554101056825,746,10031060951
1620864000000,1.0888355070559748,747,10147368829
1620950400000,1.0552320644375222,748,9834202585
1621036800000,1.4668060668810836,749,13669853770
1621123200000,1.6143253458322355,750,15044655127
1621209600000,1.7128030277047257,751,15962414837
1621296000000,1.70361185988255,752,15876758033
1621382400000,2.450046072959683,753,22833128594
1621468800000,1.6960914611755393,754,15806671910
1621555200000,1.824127372312073,755,16999898624
1621641600000,1.4815581257493151,756,13807335126
1621728000000,1.1999327819551722,757,11182736446
1621814400000,1.1005102125279627,758,10256170885
1621900800000,1.7001255799978645,759,15844267756
1621987200000,1.9260222020477578,760,17949504338
1622073600000,2.2155952356600723,761,20648171268
1622160000000,2.0358507817158036,762,18973048389
1622246400000,1.8306479823761217,763,17060667247
1622332800000,1.6878841644271447,764,15730184262
1622419200000,1.8434566557283312,765,17180037283
1622505600000,1.8780554995025946,766,17502480137
1622592000000,1.825050441617648,767,17008501140
1622678400000,1.8038075779183416,768,16810528928
1622764800000,1.8304964281986098,769,17059254843
1622851200000,1.6305791718399385,770,15196132156
1622937600000,1.5228001820666366,771,14191689195
1623024000000,1.5791349919276858,772,14716699713
1623110400000,1.4767238926172215,773,13762282640
1623196800000,1.4847872663702508,774,13837429002
1623283200000,1.5000433477493855,775,13979607581
1623369600000,1.3639399984727163,776,12711196627
1623456000000,1.2514829691864602,777,11663156821
1623542400000,1.3496685354488898,778,12578194169
1623628800000,1.4716437917918255,779,13714938798
1623715200000,1.5488047347428302,780,14434037819
1623801600000,1.6410342718604691,781,15293568137
1623888000000,1.4731862253224228,782,13729313459
1623974400000,1.508973001754562,783,14062827215
