market_cap,price,dia,capitalizacion propia
1381190400000,125.72,162,2446891503
1381276800000,130.9,163,2547709972
1381363200000,129.68,164,2523965082
1381449600000,130.27,165,2535448266
1381536000000,135.35,166,2634320433
1381622400000,135.48,167,2636850627
1381708800000,140.48,168,2734165752
1381795200000,143.89,169,2800534667
1381881600000,143.61,170,2795085020
1381968000000,146.15,171,2844521103
1382054400000,151.34,172,2945534203
1382140800000,170.51,173,3318640392
1382227200000,172.01,174,3347834930
1382313600000,181.41,175,3530787365
1382400000000,193.45,176,3765122186
1382486400000,206.78,177,4024564309
1382572800000,198.8,178,3869249370
1382659200000,172.48,179,3356982552
1382745600000,178.96,180,3483102954
1382832000000,189.83,181,3694666035
1382918400000,198.55,182,3864383613
1383004800000,204.39,183,3978047679
1383091200000,204.2,184,3974349705
1383177600000,203.88,185,3968121537
1383264000000,205.26,186,3994980511
1383350400000,206.89,187,4026705242
1383436800000,212.45,188,4134919661
1383523200000,226.28,189,4404093297
1383609600000,230.63,190,4488757455
1383696000000,260.85,191,5076930071
1383782400000,295.63,192,5753854080
1383868800000,332.02,193,6462113560
1383955200000,358.0,194,6967762950
1384041600000,313.0,195,6091926825
1384128000000,340.55,196,6628133163
1384214400000,355.48,197,6918716127
1384300800000,404.17,198,7866370814
1384387200000,408.84,199,7957263140
1384473600000,424.16,200,8255436684
1384560000000,437.41,201,8513321765
1384646400000,488.36,202,9504962889
1384732800000,580.87,203,11305487331
1384819200000,614.4,204,11958082560
1384905600000,565.34,205,11003226553
1384992000000,675.06,206,13138709656
1385078400000,731.15,207,14230390728
1385164800000,819.31,208,15946251012
1385251200000,764.43,209,14878120200
1385337600000,793.07,210,15435541236
1385424000000,832.93,211,16211337413
1385510400000,914.13,212,17791735043
1385596800000,979.08,213,19055858517
1385683200000,1101.83,214,21444944835
1385769600000,1127.45,215,21943587536
1385856000000,1033.39,216,20112895404
1385942400000,974.03,217,18957570240
1386028800000,1078.64,218,20993597286
1386115200000,1121.48,219,21827393277
1386201600000,989.04,220,19249710246
1386288000000,1019.66,221,19845668071
1386374400000,811.98,222,15803587039
1386460800000,743.11,223,14463168507
1386547200000,897.89,224,17475655517
1386633600000,927.78,225,18057405334
1386720000000,887.08,226,17265260217
1386806400000,878.17,227,17091844664
1386892800000,897.27,228,17463588441
1386979200000,866.99,229,16874248044
1387065600000,854.62,230,16633490425
1387152000000,789.15,231,15359246178
1387238400000,691.65,232,13461601241
1387324800000,559.36,233,10886837664
1387411200000,677.84,234,13192816866
1387497600000,694.25,235,13512205106
1387584000000,596.12,236,11602298463
1387670400000,650.27,237,12656221266
1387756800000,645.75,238,12568248393
1387843200000,659.94,239,12844428718
1387929600000,668.74,240,13015703338
1388016000000,734.59,241,14297343534
1388102400000,734.27,242,14291115366
1388188800000,738.81,243,14379477500
1388275200000,726.47,244,14139303771
1388361600000,760.52,245,14802019773
1388448000000,755.16,246,14697697959
1388534400000,767.74,247,14942542813
1388620800000,772.53,248,15035770703
1388707200000,825.47,249,16066143246
1388793600000,849.14,250,16526833048
1388880000000,919.41,251,17894499815
1388966400000,936.38,252,18224787349
1389052800000,826.5,253,16086190162
1389139200000,838.32,254,16316243118
1389225600000,853.29,255,16607604602
1389312000000,863.3,256,16802429482
1389398400000,905.72,257,17628051003
1389484800000,867.45,258,16883201036
1389571200000,840.96,259,16367625504
1389657600000,838.05,260,16310988101
1389744000000,860.44,261,16746765231
1389830400000,837.98,262,16309625689
1389916800000,812.9,263,15821493022
1390003200000,840.0,264,16348941000
1390089600000,838.17,265,16313323664
1390176000000,869.15,266,16916288178
1390262400000,869.57,267,16924462649
1390348800000,865.03,268,16836100515
1390435200000,846.97,269,16484598284
1390521600000,808.32,270,15732352368
1390608000000,804.39,271,15655862679
1390694400000,853.51,272,16611886467
1390780800000,891.86,273,17358293476
1390867200000,777.0,274,15122770425
1390953600000,816.85,275,15898371971
1391040000000,817.17,276,15904600139
1391126400000,817.93,277,15919392038
1391212800000,832.52,278,16203357573
1391299200000,836.41,279,16279068740
1391385600000,813.38,280,15830835274
1391472000000,832.36,281,16200243489
1391558400000,830.92,282,16172216733
1391644800000,805.08,283,15669292167
1391731200000,721.32,284,14039069193
1391817600000,701.61,285,13655452970
1391904000000,672.07,286,13080515211
1391990400000,689.65,287,13422675191
1392076800000,697.76,288,13580520324
1392163200000,655.26,289,12753341761
1392249600000,651.91,290,12688140627
1392336000000,623.57,291,12136558499
1392422400000,644.1,292,12536134402
1392508800000,613.85,293,11947377896
1392595200000,645.14,294,12556375948
1392681600000,625.01,295,12164585255
1392768000000,620.99,296,12086343894
1392854400000,593.89,297,11558895917
1392940800000,582.75,298,11342077818
1393027200000,571.06,299,11114555056
1393113600000,622.97,300,12124880684
1393200000000,572.39,301,11140440879
1393286400000,489.31,302,9523452762
1393372800000,567.25,303,11040400931
1393459200000,586.28,304,11410782297
1393545600000,567.2,305,11039427780
1393632000000,560.11,306,10901434932
1393718400000,561.35,307,10925569083
1393804800000,585.79,308,11401245414
1393891200000,675.0,309,13137541875
1393977600000,658.24,310,12811341576
1394064000000,654.55,311,12739523013
1394150400000,617.62,312,12020753500
1394236800000,610.37,313,11879646569
1394323200000,636.17,314,12381792614
1394409600000,621.17,315,12089847239
1394496000000,624.23,316,12149404095
1394582400000,638.07,317,12418772361
1394668800000,639.03,318,12437456865
1394755200000,629.67,319,12255282951
1394841600000,638.07,320,12418772361
